home_score,away_score,roof,surface,spread,favored_team,vegas_total,attendance,away_rush_attempts,away_rush_yards,away_rush_tds,home_rush_attempts,home_rush_yards,home_rush_tds,away_pass_completions,away_pass_attempts,away_pass_yards,away_pass_tds,away_pass_ints,home_pass_completions,home_pass_attempts,home_pass_yards,home_pass_tds,home_pass_ints,away_sacked,away_sacked_yds,home_sacked,home_sacked_yds,away_total_yds,home_total_yds,away_fumbles,away_fumbles_lost,home_fumbles,home_fumbles_lost,away_turnovers,home_turnovers,away_penalties,away_penalties_yds,home_penalties,home_penalties_yds,away_third_down_attempts,away_third_down_converted,home_third_down_attempts,home_third_down_converted,away_fourth_down_attempts,away_fourth_down_converted,home_fourth_down_attempts,home_fourth_down_converted,away_possession_pct,home_possession_pct,home_drives,home_total_plays,home_punts,home_field_goals,home_touchdowns,vis_drives,vis_total_plays,vis_punts,vis_field_goals,vis_touchdowns,home_qb,home_rb,home_wr,home_wr2,home_wr3,home_te,home_ol1,home_ol2,home_ol3,home_ol4,home_ol5,home_de,home_de2,home_dt,home_dt2,home_lb,home_lb2,home_cb,home_cb2,home_s,home_s2,home_db,vis_qb,vis_rb,vis_wr,vis_wr2,vis_wr3,vis_te,vis_ol1,vis_ol2,vis_ol3,vis_ol4,vis_ol5,vis_dl,vis_dl2,vis_dl3,vis_dl4,vis_dl5,vis_lb,vis_lb2,vis_cb,vis_cb2,vis_s,vis_db,season,week,away_team,home_team,game_url,date,home_fb,home_te2,home_dl,home_dl2,home_dl3,home_olb,home_cb3,vis_dt,vis_dt2,vis_olb,vis_olb2,vis_s2,vis_s3,vis_de,vis_de2,vis_cb3,vis_lb3,home_nt,home_lb3,vis_fb,vis_mlb,home_olb2,home_s3,vis_te2,vis_dt3,home_dt3,home_lb4,home_dl4,home_dl5,home_db2,home_db3,home_db4,vis_lb4,vis_ol6,home_fs,vis_nt,vis_db2,vis_db3,vis_db4,vis_olb3,home_rb2,home_mlb,vis_fs,home_db5,home_wr4,home_te3,vis_te3,home_lb5,vis_db5,vis_ss,vis_s4,vis_wr4,home_ol6,vis_cb4,home_ss,vis_rb2,home_s4,home_olb3,home_te4
37,17,outdoors,grass,-2.5,Chicago Bears,38.0,61752,24,134,1,37,192,3,13,33,180,1,4,20,32,268,1,0,2,7,3,28,307,432,1,0,1,0,4,0,1,15,5,55,13,4,16,6,1,0,2,1,0.38,0.62,13,76,4,3,4,13,62,3,1,2,Justin Fields,Khalil Herbert,Equanimeous St. Brown,Tyler Scott,D.J. Moore,Cole Kmet,Darnell Wright,Nate Davis,Teven Jenkins,Braxton Jones,Lucas Patrick,,,,,Jack Sanborn,T.J. Edwards,,,,,Jaylon Johnson,Taylor Heinicke,Bijan Robinson,Drake London,KhaDarel Hodge,,Kyle Pitts,Matthew Bergeron,Drew Dalman,Jake Matthews,Kaleb McGary,Chris Lindstrom,Albert Huggins,Calais Campbell,David Onyemata,,,Kaden Elliss,Nathan Landman,AJ Terrell,Clark Phillips,DeMarcco Hellams,,2023,17.0,Atlanta Falcons,Chicago Bears,https://www.pro-football-reference.com/boxscores/202312310chi.htm,2023-12-31,,,Justin Jones,DeMarcus Walker,Montez Sweat,,,,,Bud Dupree,,Jessie Bates III,,,,Mike Hughes,,,Tremaine Edmunds,,,,,Tucker Fisk,,,,Andrew Billings,,Eddie Jackson,Tyrique Stevenson,Jaquan Brisker,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,21,outdoors,a_turf,-14.0,Buffalo Bills,40.0,70772,24,103,2,37,127,2,16,26,209,0,3,15,30,169,0,1,3,18,1,15,294,281,1,1,2,0,4,1,2,20,4,32,10,4,15,7,0,0,0,0,0.45,0.55,12,70,6,2,2,12,54,4,0,2,Josh Allen,James Cook,Gabriel Davis,Stefon Diggs,Khalil Shakir,Dawson Knox,Spencer Brown,Dion Dawkins,O'Cyrus Torrence,Connor McGovern,Mitch Morse,Gregory Rousseau,Shaq Lawson,DaQuan Jones,Ed Oliver,Tyrel Dodson,Terrel Bernard,Taron Johnson,Rasul Douglas,Jordan Poyer,Micah Hyde,,Bailey Zappe,Ezekiel Elliott,Demario Douglas,DeVante Parker,,Pharaoh Brown,Sidy Sow,Michael Onwenu,Atonio Mafi,Vederian Lowe,David Andrews,Christian Barmore,Deatrich Wise Jr.,Davon Godchaux,,,Anfernee Jennings,Jahlani Tavai,Shaun Wade,,,Jonathan Jones,2023,17.0,New England Patriots,Buffalo Bills,https://www.pro-football-reference.com/boxscores/202312310buf.htm,2023-12-31,,,,,,,Christian Benford,,,,,,,,,,Ja'Whaun Bentley,,,,,,,Mike Gesicki,,,,,,,,,,,,,Jalen Mills,Kyle Dugger,Myles Bryant,,,,,,,,,,,,,,,,,,,,
26,0,outdoors,grass,-4.0,Jacksonville Jaguars,36.5,67233,15,57,0,35,155,2,19,32,112,0,1,17,24,178,0,0,6,45,3,16,124,317,0,0,0,0,1,0,3,24,1,15,13,1,16,7,6,3,1,1,0.44,0.56,11,66,3,4,2,10,53,6,0,0,C.J. Beathard,Travis Etienne,Calvin Ridley,,,Evan Engram,Brandon Scherff,Cam Robinson,Tyler Shatley,Luke Fortner,Anton Harrison,,,,,Devin Lloyd,Foyesade Oluokun,Darious Williams,Tyson Campbell,Antonio Johnson,Rayshawn Jenkins,,Bryce Young,Chuba Hubbard,Adam Thielen,DJ Chark,Jonathan Mingo,Tommy Tremble,Bradley Bozeman,Ikem Ekwonu,Taylor Moton,Gabe Jackson,Cade Mays,,,,,,Kamu Grugier-Hill,Frankie Luvu,Shaquill Griffin,Donte Jackson,Xavier Woods,,2023,17.0,Carolina Panthers,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/202312310jax.htm,2023-12-31,,Luke Farrell,Folorunso Fatukasi,Roy Robertson-Harris,,Travon Walker,,Derrick Brown,Shy Tuttle,Yetur Gross-Matos,Brian Burns,Vonn Bell,,,,,,,,,,Josh Hines-Allen,Andre Cisco,,DeShawn Williams,,,,,,,,,,,,,,,,,,,,,Brenton Strange,,,,,,,,,,,,,
23,20,retractable roof (closed),fieldturf,-4.0,Indianapolis Colts,42.5,65538,25,84,0,29,134,1,30,47,299,2,0,15,23,224,1,0,2,13,1,9,370,349,0,0,1,0,0,0,7,54,5,52,15,5,13,6,2,2,1,1,0.56,0.44,10,56,3,3,2,9,76,5,2,2,Gardner Minshew II,Jonathan Taylor,Michael Pittman Jr.,Josh Downs,Alec Pierce,Mo Alie-Cox,Will Fries,Braden Smith,Bernhard Raimann,Quenton Nelson,Ryan Kelly,Kwity Paye,Samson Ebukam,Grover Stewart,DeForest Buckner,E.J. Speed,Ronnie Harrison,Chris Lammons,Jaylon Jones,Nick Cross,,,Aidan O'Connell,Zamir White,Jakobi Meyers,Tre Tucker,Davante Adams,Austin Hooper,Jermaine Eluemunor,Thayer Munford,Dylan Parham,Greg Van Roten,Andre James,,,,,,Robert Spillane,Divine Deablo,Jack Jones,Nate Hobbs,Marcus Epps,,2023,17.0,Las Vegas Raiders,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/202312310clt.htm,2023-12-31,,,,,,,Julius Brents,John Jenkins,Bilal Nichols,,,Tre'von Moehrig,,Malcolm Koonce,Maxx Crosby,Amik Robertson,,,Zaire Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,35,outdoors,grass,-12.0,Philadelphia Eagles,48.0,69879,40,221,1,23,91,0,25,31,232,3,1,19,24,184,3,1,1,4,0,0,449,275,1,0,0,0,1,1,5,25,4,49,10,5,9,4,2,2,1,1,0.66,0.34,7,48,2,1,3,8,74,0,2,4,Jalen Hurts,D'Andre Swift,A.J. Brown,DeVonta Smith,,Jack Stoll,Cam Jurgens,Jordan Mailata,Lane Johnson,Landon Dickerson,Jason Kelce,Josh Sweat,,Jordan Davis,Fletcher Cox,Shaquille Leonard,Nicholas Morrow,Avonte Maddox,Kelee Ringo,Reed Blankenship,Kevin Byard,,Kyler Murray,James Conner,Michael Wilson,Greg Dortch,,Trey McBride,Paris Johnson,Elijah Wilkinson,D.J. Humphries,Will Hernandez,Hjalte Froholdt,Kevin Strong,,,,,Zaven Collins,Krys Barnes,Antonio Hamilton,Starling Thomas,Budda Baker,,2023,17.0,Arizona Cardinals,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/202312310phi.htm,2023-12-31,,Dallas Goedert,,,,Haason Reddick,James Bradberry,Roy Lopez,Dante Stills,Dennis Gardeck,,Jalen Thompson,,,,Garrett Williams,,,,,,,,Elijah Higgins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3,retractable roof (closed),astroturf,-4.0,Houston Texans,44.0,71517,21,53,0,28,111,0,18,26,184,0,0,24,32,213,1,0,6,50,1,12,187,312,1,1,1,0,1,0,3,15,1,6,12,1,11,3,4,2,0,0,0.45,0.55,8,65,3,4,1,10,54,5,1,0,C.J. Stroud,Devin Singletary,Noah Brown,Nico Collins,,Dalton Schultz,Michael Deiter,Juice Scruggs,Laremy Tunsil,Charlie Heck,Shaq Mason,Jerry Hughes,Derek Barnett,Sheldon Rankins,Khalil Davis,Denzel Perryman,Christian Harris,Steven Nelson,Derek Stingley Jr.,Jalen Pitre,,DeAndre Houston-Carson,Will Levis,Tyjae Spears,Colton Dowell,,,Chigoziem Okonkwo,Aaron Brewer,Daniel Brunskill,Peter Skoronski,Dillon Radunz,John Ojukwu,Denico Autry,Marlon Davidson,,,,Azeez Al-Shaair,Otis Reese,Elijah Molden,Roger McCreary,K'Von Wallace,Eric Garror,2023,17.0,Tennessee Titans,Houston Texans,https://www.pro-football-reference.com/boxscores/202312310htx.htm,2023-12-31,,Brevin Jordan,,,,,,Jaleel Johnson,,Arden Key,,,,,,Sean Murphy-Bunting,,,Blake Cashman,,,,,,,,,,,,,,,Andre Dillard,,,,,,,,,,,,,,,,,,,,,,Derrick Henry,,,
56,19,outdoors,grass,-3.5,Baltimore Ravens,46.5,71196,25,154,0,32,160,2,22,38,237,2,2,19,22,340,6,0,3,16,1,9,375,491,1,1,1,1,3,1,5,37,7,45,15,6,7,4,4,2,1,1,0.49,0.51,13,55,2,0,8,12,68,3,2,2,Lamar Jackson,Gus Edwards,Odell Beckham Jr.,Zay Flowers,Rashod Bateman,Isaiah Likely,Ronnie Stanley,Morgan Moses,Ben Cleveland,John Simpson,Tyler Linderbaum,Brent Urban,,Nnamdi Madubuike,,Malik Harrison,Patrick Queen,Marlon Humphrey,Ronald Darby,Geno Stone,Marcus Williams,,Tua Tagovailoa,De'Von Achane,Cedrick Wilson Jr.,Tyreek Hill,,Durham Smythe,Robert Jones,Austin Jackson,Liam Eichenberg,Terron Armstead,Lester Cotton,,,,,,David Long,Duke Riley,Xavien Howard,Kader Kohou,Jevon Holland,,2023,17.0,Miami Dolphins,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/202312310rav.htm,2023-12-31,,,,,,Jadeveon Clowney,,Zach Sieler,Christian Wilkins,,,DeShon Elliott,,,,Jalen Ramsey,Bradley Chubb,Michael Pierce,Roquan Smith,Alec Ingold,,,,,,,,,,,,,Andrew Van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,
13,23,outdoors,grass,-2.5,Tampa Bay Buccaneers,42.0,65741,35,108,0,15,57,0,25,34,208,2,0,22,33,309,2,2,1,6,2,17,310,349,0,0,2,2,0,4,5,31,5,38,18,8,8,2,0,0,1,1,0.61,0.39,12,50,5,0,2,12,73,6,3,2,Baker Mayfield,Rachaad White,Mike Evans,Chris Godwin,Trey Palmer,Cade Otton,Tristan Wirfs,Luke Goedeke,Cody Mauch,Aaron Stinnie,Robert Hainsey,,,,,Lavonte David,Devin White,Zyon McCollum,Jamel Dean,Ryan Neal,Antoine Winfield Jr.,,Derek Carr,Jamaal Williams,Rashid Shaheed,Chris Olave,,Juwan Johnson,Cesar Ruiz,James Hurst,Andrus Peat,Erik McCoy,Landon Young,,,,,,Demario Davis,Pete Werner,Alontae Taylor,Paulson Adebo,Tyrann Mathieu,,2023,17.0,New Orleans Saints,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/202312310tam.htm,2023-12-31,,,Calijah Kancey,Logan Hall,,YaYa Diaby,,Khalen Saunders,Nathan Shepherd,,,Johnathan Abram,,Cameron Jordan,Carl Granderson,Isaac Yiadom,,Vita Vea,,,,Joe Tryon-Shoyinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alvin Kamara,,,
25,26,outdoors,fieldturf,-6.0,Los Angeles Rams,43.5,75517,23,105,3,20,105,1,24,34,317,1,2,27,41,319,1,1,4,31,6,35,391,389,2,1,1,0,3,1,3,28,7,65,8,2,16,5,1,0,3,1,0.5,0.5,13,70,5,2,2,14,61,5,0,4,Tyrod Taylor,Saquon Barkley,Jalin Hyatt,Darius Slayton,Wan'Dale Robinson,Darren Waller,Justin Pugh,Tyre Phillips,Andrew Thomas,Ben Bredeson,John Michael Schmitz,,,,,Bobby Okereke,,Nick McCloud,Adoree' Jackson,Jason Pinnock,Xavier McKinney,,Matthew Stafford,Kyren Williams,Demarcus Robinson,Cooper Kupp,Puka Nacua,Tyler Higbee,Kevin Dotson,Rob Havenstein,Joseph Noteboom,Steve Avila,Coleman Shelton,,,,,,Ernest Jones,,,,,Quentin Lake,2023,17.0,Los Angeles Rams,New York Giants,https://www.pro-football-reference.com/boxscores/202312310nyg.htm,2023-12-31,,,Rakeem Nunez-Roches,A'Shawn Robinson,Dexter Lawrence,Azeez Ojulari,,Aaron Donald,,Michael Hoecht,Byron Young,,,Jonah Williams,,,,,,,,Kayvon Thibodeaux,Isaiah Simmons,,,,,,,,,,,,,Bobby Brown,John Johnson,Jordan Fuller,Cobie Durant,,,,,,,,,,Ahkello Witherspoon,,,,,,,,,,
10,27,outdoors,grass,-14.0,San Francisco 49ers,49.5,64424,39,184,1,14,62,0,22,28,230,2,0,17,28,169,1,2,1,6,1,6,408,225,1,0,0,0,0,2,3,20,5,40,9,4,9,3,1,0,1,0,0.64,0.36,9,44,3,1,1,9,70,2,2,3,Sam Howell,Brian Robinson Jr.,Jahan Dotson,Curtis Samuel,Terry McLaurin,Logan Thomas,Saahdiq Charles,Samuel Cosmi,Trenton Scott,Cornelius Lucas,Nick Gates,Casey Toohill,James Smith-Williams,Daron Payne,Jonathan Allen,David Mayo,Khaleke Hudson,Emmanuel Forbes,Tariq Castro-Fields,Kamren Curl,,Quan Martin,Brock Purdy,Christian McCaffrey,Brandon Aiyuk,Deebo Samuel,,George Kittle,Jake Brendel,Spencer Burford,Jon Feliciano,Colton McKivitz,Trent Williams,Javon Hargrave,Clelin Ferrell,Nick Bosa,,,Dre Greenlaw,Fred Warner,Ambry Thomas,Charvarius Ward,Tashaun Gipson,Deommodore Lenoir,2023,17.0,San Francisco 49ers,Washington Commanders,https://www.pro-football-reference.com/boxscores/202312310was.htm,2023-12-31,,,,,,,,Javon Kinlaw,,,,Logan Ryan,,,,,,,Cody Barton,Kyle Juszczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
